subj_id,eye,trial_no,n_flash,n_beep,direction,blindspot,response
SV022,L,244,2,0,1,0,0
SV022,L,245,2,2,0,1,2
SV022,L,246,2,2,0,0,2
SV022,L,247,3,2,0,0,2
SV022,L,248,2,2,1,0,2
SV022,L,249,3,3,0,1,3
SV022,L,250,3,3,0,1,3
SV022,L,251,3,3,1,1,3
SV022,L,252,2,3,1,0,3
SV022,L,253,2,0,1,0,0
SV022,L,254,3,3,1,0,3
SV022,L,255,2,2,1,1,2
SV022,L,256,3,3,1,1,3
SV022,L,257,2,3,1,0,3
SV022,L,258,2,2,1,0,2
SV022,L,259,2,2,1,0,2
SV022,L,260,3,0,1,0,0
SV022,L,261,3,3,0,0,3
SV022,L,262,3,0,1,1,0
SV022,L,263,2,0,1,1,0
SV022,L,264,3,3,1,1,3
SV022,L,265,3,3,0,0,3
SV022,L,266,2,3,0,0,3
SV022,L,267,2,2,1,0,2
SV022,L,268,3,0,1,1,0
SV022,L,269,2,0,0,1,0
SV022,L,270,3,3,0,1,3
SV022,L,271,3,2,0,1,2
SV022,L,272,3,0,1,1,0
SV022,L,273,3,3,0,1,3
SV022,L,274,2,2,0,0,2
SV022,L,275,3,2,0,1,2
SV022,L,276,2,3,0,1,3
SV022,L,277,2,2,0,0,2
SV022,L,278,2,2,0,1,2
SV022,L,279,2,0,1,0,0
SV022,L,280,2,3,1,1,3
SV022,L,281,3,3,0,1,3
SV022,L,282,3,3,1,1,3
SV022,L,283,2,3,0,1,3
SV022,L,284,2,2,0,1,2
SV022,L,285,3,3,0,0,3
SV022,L,286,3,3,1,1,3
SV022,L,287,2,3,1,0,3
SV022,L,288,3,0,0,0,0
SV022,L,289,2,3,0,0,3
SV022,L,290,2,0,0,0,0
SV022,L,291,2,0,1,1,0
SV022,L,292,2,0,0,0,0
SV022,L,293,3,3,1,0,3
SV022,L,294,3,0,1,0,0
SV022,L,295,3,0,1,0,0
SV022,L,296,2,0,0,0,0
SV022,L,297,3,2,0,1,2
SV022,L,298,2,3,0,1,3
SV022,L,299,3,0,1,0,0
SV022,L,300,2,0,0,1,0
SV022,L,301,3,3,1,1,3
SV022,L,302,3,3,1,0,3
SV022,L,303,2,3,1,1,3
SV022,L,304,3,0,1,0,0
SV022,L,305,2,2,1,0,2
SV022,L,306,3,2,1,0,2
SV022,L,307,3,3,0,1,3
SV022,L,308,3,3,1,0,3
SV022,L,309,3,2,0,0,2
SV022,L,310,2,0,0,1,0
SV022,L,311,2,2,0,0,2
SV022,L,312,2,2,0,1,2
SV022,L,313,3,0,0,0,0
SV022,L,314,3,2,1,1,2
SV022,L,315,3,2,0,0,2
SV022,L,316,2,0,0,0,0
SV022,L,317,2,2,1,0,2
SV022,L,318,3,3,0,0,3
SV022,L,319,3,3,0,0,3
SV022,L,320,3,2,1,1,2
SV022,L,321,2,0,0,1,0
SV022,L,322,2,0,0,1,0
SV022,L,323,2,3,1,0,3
SV022,L,324,3,2,1,0,2
SV022,L,325,3,3,0,1,3
SV022,L,326,2,0,0,0,0
SV022,L,327,2,2,1,1,2
SV022,L,328,3,0,0,1,0
SV022,L,329,2,0,1,1,0
SV022,L,330,2,0,0,1,0
SV022,L,331,3,2,0,1,2
SV022,L,332,2,0,0,1,0
SV022,L,333,3,2,1,1,2
SV022,L,334,3,2,0,1,2
SV022,L,335,3,3,0,0,3
SV022,L,336,3,3,0,0,3
SV022,L,337,3,3,1,1,3
SV022,L,338,2,0,0,1,0
SV022,L,339,2,2,1,1,2
SV022,L,340,2,2,0,0,2
SV022,L,341,2,2,1,0,2
SV022,L,342,2,0,1,0,0
SV022,L,343,3,0,1,1,0
SV022,L,344,2,0,1,0,0
SV022,L,345,3,0,1,0,0
SV022,L,346,3,0,0,1,0
SV022,L,347,2,2,0,0,2
SV022,L,348,2,3,1,0,3
SV022,L,349,2,0,0,1,0
SV022,L,350,3,0,1,1,0
SV022,L,351,2,3,0,1,3
SV022,L,352,2,2,0,1,2
SV022,L,353,2,3,1,1,3
SV022,L,354,2,2,0,0,2
SV022,L,355,3,2,0,1,2
SV022,L,356,2,0,1,1,0
SV022,L,357,2,2,1,1,2
SV022,L,358,3,2,1,0,2
SV022,L,359,3,2,1,0,2
SV022,L,360,2,2,1,1,2
SV022,L,361,2,2,1,1,2
SV022,L,362,2,2,0,0,2
SV022,L,363,3,3,1,0,3
SV022,L,364,2,0,1,0,0
SV022,L,365,2,0,1,1,0
SV022,L,366,3,2,0,0,2
SV022,L,367,2,3,1,1,3
SV022,L,368,2,3,1,0,3
SV022,L,369,3,3,0,0,2
SV022,L,370,3,0,0,0,0
SV022,L,371,3,0,1,1,0
SV022,L,372,3,3,0,0,3
SV022,L,373,3,3,1,0,3
SV022,L,374,2,0,1,1,0
SV022,L,375,2,2,1,1,2
SV022,L,376,2,0,0,0,0
SV022,L,377,2,0,1,1,0
SV022,L,378,3,3,0,1,3
SV022,L,379,3,0,0,1,0
SV022,L,380,2,3,1,0,3
SV022,L,381,2,3,0,1,3
SV022,L,382,3,2,1,0,2
SV022,L,383,3,0,0,1,0
SV022,L,384,2,3,0,0,3
SV022,L,385,3,0,0,1,0
SV022,L,386,3,0,1,1,0
SV022,L,387,2,3,0,1,3
SV022,L,388,3,2,0,1,2
SV022,L,389,3,3,0,0,3
SV022,L,390,2,0,0,0,0
SV022,L,391,3,3,1,1,3
SV022,L,392,2,3,0,0,3
SV022,L,393,2,3,0,0,3
SV022,L,394,2,3,1,0,3
SV022,L,395,2,2,0,1,2
SV022,L,396,2,3,1,1,3
SV022,L,397,3,2,1,0,2
SV022,L,398,3,2,1,1,2
SV022,L,399,3,0,1,1,0
SV022,L,400,3,3,1,0,3
SV022,L,401,2,2,1,0,2
SV022,L,402,2,3,1,1,3
SV022,L,403,2,0,0,1,0
SV022,L,404,2,3,0,0,3
SV022,L,405,2,0,1,0,0
SV022,L,406,3,0,0,0,0
SV022,L,407,2,0,1,0,0
SV022,L,408,3,0,1,1,0
SV022,L,409,3,2,1,0,2
SV022,L,410,3,0,0,1,0
SV022,L,411,3,2,0,0,2
SV022,L,412,3,0,0,1,0
SV022,L,413,3,0,0,0,0
SV022,L,414,3,2,0,0,2
SV022,L,415,3,0,1,1,0
SV022,L,416,3,3,0,1,3
SV022,L,417,3,2,1,0,2
SV022,L,418,2,2,1,1,2
SV022,L,419,3,0,1,0,0
SV022,L,420,2,3,0,0,3
SV022,L,421,2,0,1,1,0
SV022,L,422,3,3,1,0,3
SV022,L,423,2,3,1,0,3
SV022,L,424,3,2,0,0,2
SV022,L,425,2,3,0,1,3
SV022,L,426,3,0,0,0,0
SV022,L,427,2,3,0,1,3
SV022,L,428,2,3,0,0,3
SV022,L,429,3,2,1,1,2
SV022,L,430,3,2,1,0,2
SV022,L,431,2,2,0,1,2
SV022,L,432,3,2,1,1,2
SV022,L,433,3,0,0,0,0
SV022,L,434,3,0,1,0,0
SV022,L,435,3,2,1,0,2
SV022,L,436,3,2,0,1,2
SV022,L,437,3,0,1,0,0
SV022,L,438,3,2,0,0,2
SV022,L,439,3,0,0,1,0
SV022,L,440,2,2,0,0,2
SV022,L,441,2,2,0,1,2
SV022,L,442,2,0,1,1,2
SV022,L,443,3,2,0,1,2
SV022,L,444,3,2,1,1,2
SV022,L,445,3,3,1,0,3
SV022,L,446,2,3,0,0,3
SV022,L,447,2,2,0,1,2
SV022,L,448,2,2,0,1,2
SV022,L,449,3,3,1,1,3
SV022,L,450,2,3,0,0,3
SV022,L,451,3,0,0,1,0
SV022,L,452,3,2,0,0,2
SV022,L,453,3,2,0,1,2
SV022,L,454,2,3,0,1,3
SV022,L,455,3,2,1,1,2
SV022,L,456,2,3,1,1,3
SV022,L,457,2,0,1,0,0
SV022,L,458,3,3,1,1,3
SV022,L,459,2,2,1,0,2
SV022,L,460,2,0,0,0,0
SV022,L,461,3,2,0,0,2
SV022,L,462,3,3,0,1,3
SV022,L,463,2,2,1,1,2
SV022,L,464,3,0,0,1,0
SV022,L,465,2,2,1,0,2
SV022,L,466,3,2,1,1,2
SV022,L,467,3,0,0,0,0
SV022,L,468,2,2,1,1,2
SV022,L,469,2,0,1,1,0
SV022,L,470,2,0,0,0,0
SV022,L,471,2,3,1,1,3
SV022,L,472,2,3,0,1,3
SV022,L,473,3,2,1,1,2
SV022,L,474,3,3,1,0,3
SV022,L,475,2,2,0,0,2
SV022,L,476,3,0,0,0,0
SV022,L,477,3,0,1,0,0
SV022,L,478,2,3,1,1,3
SV022,L,479,2,3,1,1,3
SV022,L,480,2,0,0,0,0
